-,-,-
-1213, 142, 768
-928, 255, 1486
-1191, 188, 1998
-1975, 249, 1998
-1372, 392, 1998
-1215, 221, 1998
-992, 81, 1998
-382, 33, 1992
448, 220, 1710
932, 185, 1202
932, 185, 1202
1309, 209, 737
1140, 152, 608
1213, 246, 632
1165, 253, 647
1149, 211, 430
1140, 201, 520
1219, 181, 718
-,-,-
-827, 125, 1348
-1297, 31, 1192
-1297, 31, 1192
-1951, 269, 1281
-1988, 553, 1929
-1867, 587, 1998
-1670, 490, 1998
-1039, 345, 1892
-156, 158, 1709
307, 47, 1974
710, 64, 1926
1192, 113, 1100
1436, 136, 541
1401, 138, 456
1264, 134, 861
1264, 134, 861
1275, 126, 891
1287, 164, 980
-,-,-
-1362, -83, 817
-1362, -83, 817
-1923, 101, 1333
-1998, 204, 1987
-1998, 445, 1998
-1799, 561, 1998
-1217, 501, 1998
-578, 328, 1997
-82, 269, 1405
783, 386, 1170
1305, 366, 1569
1390, 321, 1640
1202, 284, 1376
1220, 160, 1345
1577, 53, 1258
1577, 53, 1125
1802, -35, 1125
1600, 27, 903
-,-,-
-360, 76, 1745
-1142, -115, 805
-1596, 20, 569
-1527, 735, 1810
-1998, 1013, 1998
-1998, 776, 1998
-1812, 598, 1998
-1084, 515, 1997
-65, 575, 1483
568, 438, 1214
937, 134, 1437
1301, 5, 1510
1301, 5, 1510
1443, 111, 974
1408, 110, 537
1424, 126, 537
1440, 128, 639
1078, 176, 777
729, 311, 1086
-,-,-
-562, 40, 895
-1737, 17, 243
-1542, 203, 711
-962, 297, 1919
-1986, 130, 1998
-1998, 245, 1998
-1619, 466, 1990
-791, 453, 1934
-252, 547, 1906
450, 651, 1998
800, 474, 1965
1031, 459, 1256
1031, 459, 1256
1216, 460, 805
1199, 384, 1080
1144, 228, 1295
1134, 250, 1292
-,-,-
-1160, -183, 831
-1061, -211, 525
-1171, 450, 1736
-1963, 516, 1998
-1998, 432, 1998
-1715, 738, 1998
-858, 637, 1998
-611, 453, 1938
-530, 377, 1639
-299, 348, 1442
466, 343, 1036
995, 130, 918
1196, -51, 1261
1071, -33, 1718
1163, 90, 1409
1101, 90, 1029
1101, 289, 1029
-,-,-
-583, 47, 160
-619, 154, 1289
-1526, 271, 1596
-1998, 609, 1998
-1998, 697, 1998
-1761, 613, 1998
-1074, 481, 1998
-843, 447, 1929
-843, 447, 1929
-293, 473, 1370
309, 292, 1120
755, 65, 1450
945, -83, 1815
1031, -198, 1527
1119, -157, 1076
1251, 81, 536
1275, 114, 512
1137, 94, 911
-,-,-
-951, -93, 865
-1702, -5, 1794
-1998, 293, 1998
-1995, 531, 1998
-1688, 486, 1998
-1404, 436, 1998
-785, 421, 1908
-265, 285, 1298
186, 297, 903
186, 297, 903
513, 345, 618
646, 335, 685
802, 256, 852
1182, 176, 1372
1495, 125, 1872
1589, 148, 1619
1715, 31, 1463
1715, 31, 1463
-,-,-
-137, 204, 708
-137, 204, 708
-1224, 111, 649
-1372, 334, 1735
-1835, 506, 1998
-1938, 645, 1998
-1985, 556, 1998
-1519, 531, 1998
-874, 398, 1998
-221, 351, 1998
154, 372, 1998
548, 411, 1733
1025, 326, 1354
1262, 333, 1514
1348, 335, 1647
1340, 314, 1341
1340, 314, 1341
-,-,-
-371, 103, 1273
-1786, 483, 1900
-1998, 886, 1998
-1998, 886, 1998
-1998, 1170, 1998
-1828, 1106, 1998
-978, 851, 1938
-978, 851, 1938
74, 464, 1419
704, 265, 1653
1203, 126, 1659
1553, 77, 1274
1538, 14, 916
1553, 88, 741
1462, 82, 883
1462, 82, 883
1473, 48, 979
-,-,-
-1452, 285, 639
-1878, 545, 1167
-1695, 758, 1997
-1998, 727, 1998
-1998, 940, 1998
-1782, 1021, 1998
-1015, 792, 1967
-325, 540, 1675
387, 469, 1549
1213, 289, 1632
1733, 161, 1676
1897, 116, 1366
1819, 169, 949
1722, 181, 956
1527, 69, 1174
-,-,-
-1222, 73, 559
-1413, 358, 1144
-1269, 560, 1998
-1269, 560, 1998
-1980, 683, 1998
-1998, 850, 1998
-1684, 851, 1998
-1021, 596, 1998
-254, 256, 1998
490, 194, 1993
904, 172, 1497
1072, 287, 1001
1014, 294, 981
1307, 188, 1090
1389, 38, 956
1495, 201, 726
1430, 246, 650
1430, 246, 650
1391, 146, 758
-,-,-
-1398, 60, 669
-1398, 60, 669
-1971, 389, 1265
-1877, 892, 1998
-1817, 642, 1998
-1976, 447, 1998
-1756, 370, 1998
-1167, 368, 1978
-33, 340, 1533
868, 228, 1635
1053, 251, 1998
1378, 227, 1998
1803, 203, 1663
1998, 290, 973
1868, 177, 751
1868, 177, 751
-,-,-
-383, 52, 1668
-1117, 13, 1712
-1976, 54, 1514
-1998, 345, 1786
-1881, 533, 1998
-1514, 497, 1998
-1673, 519, 1998
-990, 648, 1998
-990, 648, 1998
174, 483, 1931
907, 412, 1627
1047, 172, 1318
1060, 240, 1287
1328, 294, 1291
1646, 124, 1362
1818, -71, 1675
1737, -111, 1930
1627, 47, 1523
-,-,-
-617, -275, 1302
-656, -219, 1617
-1201, 24, 1905
-1995, 527, 1998
-1998, 687, 1998
-1630, 901, 1998
-932, 824, 1998
-430, 574, 1998
245, 450, 1988
853, 392, 1656
1269, 337, 1370
1269, 337, 1370
1695, 186, 1042
1896, 207, 877
1770, 161, 1058
1760, 93, 1230
1797, 145, 1011
-,-,-
-1577, 201, 1558
-1998, 371, 1879
-1998, 942, 1998
-1998, 1187, 1998
-1990, 817, 1998
-1119, 485, 1998
-101, 246, 1998
260, 167, 1930
260, 167, 1930
823, 174, 1453
1229, 229, 876
1312, 376, 841
1082, 498, 1213
1205, 353, 1681
1519, 221, 1645
-,-,-
-1560, 145, 724
-1998, 636, 1883
-1996, 828, 1998
-1998, 749, 1998
-1998, 929, 1998
-1291, 692, 1998
-406, 208, 1998
49, 86, 1940
49, 86, 1940
966, 115, 1468
1574, 84, 863
1505, 76, 739
1252, 149, 1173
1134, 254, 1253
1204, 248, 1123
1204, 248, 1123
1415, 96, 1059
-,-,-
-505, -206, 615
-1106, -171, 637
-1883, 280, 1529
-1998, 836, 1998
-1998, 918, 1998
-1990, 820, 1998
-1383, 583, 1998
-399, 339, 1952
193, 208, 1993
715, 37, 1671
715, 37, 1671
1284, 69, 1296
1452, 184, 1007
1424, 189, 1126
1360, 127, 1169
1381, 59, 1132
1471, 118, 1160
-,-,-
-1105, 272, 764
-1105, 272, 764
-1995, 339, 1203
-1829, 618, 1989
-1456, 600, 1998
-1655, 491, 1998
-1489, 377, 1998
-802, 321, 1998
-137, 243, 1998
351, 136, 1723
954, 51, 1484
1149, 66, 1389
1279, 197, 1283
1260, 248, 1145
1257, 305, 1063
1294, 286, 993
-,-,-
-1429, 52, 397
-1429, 52, 397
-1883, 340, 1083
-1998, 915, 1989
-1998, 990, 1998
-1943, 842, 1998
-1363, 616, 1984
-631, 419, 1582
468, 54, 1585
958, -105, 1563
995, -70, 1282
1130, 26, 1053
1190, 258, 1059
-,-,-
-1523, 298, 1224
-1998, 343, 1417
-1998, 868, 1994
-1998, 868, 1994
-1694, 899, 1998
-1648, 570, 1998
-1058, 427, 1937
-39, 250, 1998
532, 37, 1998
999, 69, 1726
1164, 159, 1199
1219, 284, 1066
1168, 288, 1317
1308, 176, 1379
1528, 184, 1267
1638, 194, 1078
-,-,-
-748, -41, 876
-1935, -46, 1418
-1998, 650, 1998
-1930, 698, 1998
-1930, 698, 1998
-1601, 288, 1998
-1442, 345, 1998
-937, 305, 1760
-152, 269, 1451
435, 191, 901
915, 207, 472
816, 253, 360
628, 333, 647
894, 264, 1122
894, 264, 1122
-,-,-
-849, -270, 486
-1685, -74, 1223
-1998, 195, 1997
-1998, 52, 1998
-1992, 135, 1998
-1519, 130, 1998
-880, 183, 1773
-322, 342, 1505
595, 412, 1480
1129, 223, 1645
1129, 223, 1645
1241, 279, 1608
1177, 438, 1293
1351, 522, 1063
-,-,-
-513, -100, 964
-1662, -96, 866
-1708, 353, 1648
-1783, 598, 1998
-1998, 588, 1998
-1998, 605, 1998
-1850, 692, 1998
-1065, 613, 1989
-199, 482, 1579
421, 298, 1217
801, 168, 1090
801, 168, 1090
1002, 138, 926
1283, 189, 827
1375, 195, 686
1388, 237, 679
1426, 252, 1242
1536, 237, 1895
1625, 328, 1820
-,-,-
-386, -174, -210
-756, -80, 258
-1285, 157, 833
-1922, 546, 1789
-1914, 652, 1998
-1853, 588, 1998
-1572, 416, 1998
-755, 344, 1998
-129, 204, 1998
430, 168, 1795
678, 188, 1334
-,-,-
-1823, 247, 1632
-1823, 247, 1632
-1998, 209, 1970
-1828, 438, 1998
-1790, 466, 1998
-1276, 308, 1992
-653, 166, 1472
-61, 195, 1082
476, 203, 1012
786, 177, 1095
995, 202, 1106
1120, 205, 1117
1304, 252, 1073
1602, 189, 1086
1792, 119, 1156
-,-,-
-247, 26, 1014
-653, -35, 876
-1868, -97, 1197
-1998, 205, 1984
-1700, 524, 1998
-1670, 749, 1998
-1627, 748, 1998
-1169, 710, 1918
-322, 522, 1433
955, 414, 798
1629, 181, 212
1631, -23, 456
1631, -23, 456
1496, -108, 978
1271, -4, 1293
1356, 123, 1188
1572, 31, 1073
1800, -37, 1072
-,-,-
-182, -113, 724
-1265, -61, 924
-1998, 0, 1686
-1998, 434, 1998
-1811, 461, 1998
-1811, 461, 1998
-1496, 301, 1998
-1131, 284, 1685
-519, 219, 1115
-7, 266, 1270
637, 134, 1114
1076, 48, 838
1326, 64, 763
1413, 179, 1064
1652, 349, 1292
1721, 297, 1235
1721, 297, 1235
-,-,-
-60, -167, 693
-391, -74, 1078
-1266, 17, 1726
-1957, 86, 1998
-1998, 444, 1998
-1998, 586, 1998
-1688, 475, 1998
-716, 373, 1708
45, 230, 860
503, 34, 757
503, 34, 757
880, -76, 892
1239, -107, 799
1274, 119, 682
1262, 235, 594
1358, 235, 691
1448, 174, 929
1448, 174, 929
-,-,-
-152, -76, 1208
-1021, -47, 1336
-1984, -47, 1190
-1998, 130, 1863
-1960, 441, 1998
-1844, 509, 1998
-1297, 614, 1885
-490, 626, 738
536, 379, 245
678, 283, 1086
678, 283, 1086
1251, 34, 1340
1897, -134, 1214
1998, -76, 1179
1994, -155, 1140
1789, -82, 1028
-,-,-
-628, -115, 1253
-943, 77, 1837
-1870, 219, 1925
-1998, 239, 1998
-1752, 137, 1945
-871, 136, 1740
-278, 148, 1258
-278, 148, 1258
297, 188, 483
605, 200, 152
760, 301, 705
831, 341, 1596
1220, 284, 1857
1642, 135, 1302
1959, 60, 907
1959, 60, 907
-,-,-
-46, -138, 1097
-46, -138, 1097
-978, -88, 962
-1661, 203, 1815
-1998, 334, 1998
-1998, 454, 1998
-1668, 504, 1998
-988, 427, 1936
-538, 325, 1401
-149, 195, 876
153, 202, 863
578, 193, 1012
1046, 181, 1174
1071, 186, 1005
1071, 186, 1005
-,-,-
-246, -129, 1469
-1487, -174, 1293
-1986, -21, 1357
-1504, 189, 1988
-1545, 328, 1998
-1691, 448, 1847
-1261, 447, 1353
-727, 477, 1442
-233, 405, 1560
-233, 405, 1560
516, 308, 1079
1119, 147, 532
1539, -2, 661
1710, -136, 1048
-,-,-
-630, -69, 1092
-1518, 49, 1347
-1998, 25, 1680
-1920, 180, 1998
-1773, 237, 1979
-1603, 172, 1838
-959, 248, 1864
-196, 230, 1393
-196, 230, 1393
452, 102, 664
826, -73, 151
913, 77, 297
1108, 263, 638
1081, 397, 1157
1257, 204, 1600
1841, 0, 1563
-,-,-
-408, -188, 867
-1124, -117, 1231
-1511, 5, 1675
-1982, 69, 1994
-1923, 374, 1998
-1727, 460, 1998
-1329, 472, 1981
-708, 378, 1487
-708, 378, 1487
22, 291, 557
829, 97, 170
991, -60, 1122
1111, -80, 1544
1204, 38, 1200
1423, 193, 611
1423, 193, 611
-,-,-
-490, -17, 1252
-624, 14, 1659
-1865, 180, 1459
-1998, 514, 1463
-1994, 584, 1452
-1538, 578, 1945
-1249, 536, 1998
-485, 289, 1895
472, -32, 1247
472, -32, 1247
1165, -144, 1070
1317, -90, 1164
1467, -8, 946
-,-,-
-290, -24, 986
-1201, 226, 1100
-1714, 195, 1461
-1866, 393, 1757
-1998, 552, 1998
-1934, 514, 1998
-1327, 463, 1998
-647, 360, 1915
229, 169, 984
229, 169, 984
708, 123, 357
860, 216, 515
868, 282, 657
1046, 291, 584
1482, 131, 639
1482, 131, 639
-,-,-
-1081, 173, 1323
-1388, 217, 1280
-1939, 168, 1400
-1998, 120, 1612
-1998, 348, 1963
-1457, 547, 1998
-776, 482, 1962
-776, 482, 1962
-1, 262, 1354
539, 192, 635
813, 226, 489
850, 207, 777
957, 305, 1216
-,-,-
-858, 106, 1263
-1657, 360, 1737
-1998, 404, 1655
-1998, 541, 1793
-1916, 678, 1973
-1916, 678, 1973
-1313, 661, 1970
-647, 453, 1417
-67, 271, 803
402, 239, 528
816, 265, 617
1115, 222, 1033
1238, 213, 1342
1364, 200, 1388
1498, 149, 1239
1536, 96, 1263
-,-,-
-337, 109, 1138
-1226, 111, 1065
-1626, 141, 1205
-1293, 203, 1927
-1928, 286, 1898
-1941, 429, 1854
-1249, 516, 1936
-611, 388, 1690
-274, 203, 1279
104, 165, 731
596, 348, 462
596, 348, 462
907, 326, 700
1162, 247, 1283
1484, 88, 1414
1859, 32, 1235
-,-,-
-933, -106, 1127
-1423, 15, 1373
-1915, 86, 1587
-1998, 343, 1848
-1735, 494, 1998
-1011, 397, 1998
-452, 312, 1618
255, 151, 859
255, 151, 859
