1237, 1163, -285
1300, 770, -591
1307, 328, -812
1316, -143, -1091
1358, -752, -995
1432, -1386, -909
1518, -1920, -663
1521, -1998, 270
1425, -1998, 1285
1379, -1998, 1447
809, -1636, 1655
184, -773, 1954
-,-,-
169, 30, 1970
324, 547, 1916
-435, 1064, 1998
-950, 1506, 1906
-1021, 1812, 1702
-1037, 1974, 1977
-539, 1997, 1979
-19, 1997, 1490
354, 1997, 1088
769, 1938, 1001
1062, 1682, 946
1342, 1396, 446
1297, 1008, -209
989, 597, -506
810, 181, -291
1272, -203, -168
1272, -203, -168
1501, -728, -592
1220, -1241, -1042
1291, -1899, -548
1109, -1998, 839
885, -1998, 1141
690, -1881, 808
690, -1881, 808
522, -1347, 1253
195, -693, 1924
-,-,-
252, -950, 1069
373, -550, 1613
-175, 78, 1998
-175, 78, 1998
-595, 726, 1998
-359, 1402, 1998
-728, 1781, 1998
-1099, 1945, 1827
-921, 1971, 1630
-249, 1974, 1643
279, 1822, 1447
561, 1680, 1126
686, 1510, 750
799, 1303, 571
844, 1045, 571
814, 829, 379
814, 829, 379
585, 597, 209
757, 376, -91
1029, -12, -462
1219, -500, -582
1185, -1032, -459
1128, -1469, -672
1173, -1920, -906
1546, -1998, -139
1402, -1998, 915
657, -1859, 1216
177, -1410, 1200
-108, -1006, 1613
-,-,-
158, -1356, 1079
151, -1240, 1123
437, -889, 1392
367, -417, 1911
95, 198, 1998
-148, 875, 1998
-613, 1398, 1998
-855, 1806, 1998
-851, 1959, 1998
-498, 1997, 1840
-228, 1997, 1522
-69, 1986, 1358
132, 1944, 1098
416, 1822, 849
716, 1611, 618
716, 1611, 618
957, 1306, 398
1047, 985, 43
1054, 671, -394
1108, 325, -955
1188, -79, -1329
1177, -612, -1156
1301, -1116, -650
1513, -1579, -402
1508, -1948, 250
980, -1998, 1383
617, -1998, 1727
748, -1984, 1545
656, -1581, 1887
-,-,-
115, -1123, 1454
170, -563, 1488
335, 221, 1948
-241, 781, 1998
-800, 1212, 1998
-800, 1212, 1998
-1017, 1632, 1998
-585, 1997, 1924
-585, 1997, 1924
-431, 1997, 1225
-165, 1951, 891
272, 1760, 830
665, 1487, 660
846, 1294, 375
947, 1124, -183
756, 869, -461
441, 595, -266
558, 367, 54
558, 367, 54
851, 84, -119
1086, -250, -460
1341, -712, -496
1335, -1393, -125
1313, -1967, -11
1831, -1998, -53
1924, -1998, 787
1229, -1980, 1553
347, -1552, 1847
391, -794, 1853
-,-,-
188, -947, 1637
617, -861, 1641
968, -307, 1969
285, 436, 1998
-652, 1264, 1998
-1082, 1703, 1961
-808, 1911, 1998
-501, 1919, 1813
-63, 1966, 1283
-63, 1966, 1283
179, 1845, 870
611, 1748, 606
977, 1593, 201
941, 1262, -41
771, 1005, -215
747, 735, -415
928, 435, -664
1100, -94, -671
1180, -720, -286
1180, -720, -286
1173, -1321, -180
841, -1998, 707
841, -1998, 707
973, -1998, 1204
1070, -1998, 1439
675, -1927, 1730
-,-,-
